millis,Pressure,Pitch,Roll,DrawWire,Rot.Pos,LinMassPos,yaw,
1.51,,,,,,,,
664458,138,-4.41,-3.93,303,302,543,350.39, 
1.51,,,,,,,,
664474,138,-4.41,-3.93,303,302,543,350.39, 
1.51,,,,,,,,
664491,138,-4.41,-3.93,303,298,543,350.39, 
1.51,,,,,,,,
664508,138,-4.41,-3.93,303,302,543,350.39, 
1.51,,,,,,,,
664534,138,-4.41,-3.93,303,302,543,350.4, 
1.55,,,,,,,,
664578,138,-4.41,-3.93,303,304,543,350.4, 
1.51,,,,,,,,
664603,138,-4.41,-3.93,303,304,543,350.4, 
1.51,,,,,,,,
664630,138,-4.42,-3.93,303,303,543,350.42, 
1.51,,,,,,,,
664646,138,-4.42,-3.93,303,302,543,350.42, 
1.51,,,,,,,,
664663,138,-4.42,-3.93,303,302,543,350.42, 
1.51,,,,,,,,
664688,138,-4.42,-3.93,303,302,543,350.42, 
1.51,,,,,,,,
664706,138,-4.42,-3.93,303,303,543,350.42, 
1.51,,,,,,,,
664722,138,-4.41,-3.93,303,302,543,350.43, 
1.51,,,,,,,,
664738,138,-4.41,-3.93,303,303,543,350.43, 
1.51,,,,,,,,
664764,138,-4.41,-3.93,303,302,543,350.43, 
1.51,,,,,,,,
664780,138,-4.41,-3.93,303,302,543,350.43, 
1.51,,,,,,,,
664797,138,-4.41,-3.93,303,300,543,350.43, 
1.51,,,,,,,,
664823,138,-4.42,-3.93,303,303,543,350.44, 
1.51,,,,,,,,
664840,138,-4.42,-3.93,303,302,543,350.44, 
1.51,,,,,,,,
664856,138,-4.42,-3.93,303,302,543,350.44, 
1.51,,,,,,,,
664872,138,-4.42,-3.93,303,302,543,350.44, 
1.51,,,,,,,,
664898,138,-4.42,-3.93,303,300,543,350.44, 
1.51,,,,,,,,
664915,138,-4.41,-3.93,303,302,543,350.45, 
1.51,,,,,,,,
664932,138,-4.41,-3.93,303,302,543,350.45, 
1.51,,,,,,,,
664957,138,-4.41,-3.93,303,302,543,350.45, 
1.51,,,,,,,,
664974,138,-4.41,-3.93,303,302,543,350.45, 
1.51,,,,,,,,
664990,138,-4.41,-3.93,303,301,543,350.45, 
1.51,,,,,,,,
665017,138,-4.42,-3.93,303,302,543,350.46, 
1.51,,,,,,,,
665033,138,-4.42,-3.93,303,301,543,350.46, 
1.51,,,,,,,,
665049,138,-4.42,-3.93,303,301,543,350.46, 
1.51,,,,,,,,
665093,138,-4.42,-3.93,303,303,543,350.46, 
1.51,,,,,,,,
665128,138,-4.42,-3.93,303,303,543,350.47, 
1.51,,,,,,,,
665145,138,-4.42,-3.93,303,302,543,350.47, 
1.51,,,,,,,,
665161,138,-4.42,-3.93,303,302,543,350.47, 
1.51,,,,,,,,
665187,138,-4.42,-3.93,303,302,543,350.47, 
1.51,,,,,,,,
665203,138,-4.42,-3.93,303,300,543,350.47, 
1.51,,,,,,,,
665221,138,-4.42,-3.94,303,302,543,350.49, 
1.51,,,,,,,,
665246,138,-4.42,-3.94,303,302,543,350.49, 
1.51,,,,,,,,
665263,138,-4.42,-3.94,303,302,543,350.49, 
1.51,,,,,,,,
665279,138,-4.42,-3.94,303,302,543,350.49, 
1.51,,,,,,,,
665295,138,-4.42,-3.94,303,302,543,350.49, 
1.51,,,,,,,,
665325,138,-4.41,-3.94,303,302,543,350.5, 
1.51,,,,,,,,
665341,138,-4.41,-3.94,303,301,543,350.5, 
1.51,,,,,,,,
665358,138,-4.41,-3.94,303,301,543,350.5, 
1.51,,,,,,,,
665383,138,-4.41,-3.94,303,301,543,350.5, 
1.51,,,,,,,,
665400,138,-4.41,-3.94,303,299,543,350.5, 
1.51,,,,,,,,
665417,138,-4.41,-3.94,303,302,543,350.51, 
1.51,,,,,,,,
665443,138,-4.41,-3.94,303,302,543,350.51, 
1.51,,,,,,,,
665459,138,-4.41,-3.94,303,302,543,350.51, 
1.51,,,,,,,,
665476,138,-4.41,-3.94,303,302,543,350.51, 
1.51,,,,,,,,
665492,138,-4.41,-3.94,303,297,543,350.51, 
1.51,,,,,,,,
665519,138,-4.41,-3.94,303,302,543,350.52, 
1.51,,,,,,,,
665535,138,-4.41,-3.94,303,302,543,350.52, 
1.51,,,,,,,,
665551,138,-4.41,-3.94,303,302,543,350.52, 
1.51,,,,,,,,
665605,138,-4.41,-3.94,303,303,543,350.52, 
1.51,,,,,,,,
665630,138,-4.41,-3.94,303,303,543,350.53, 
1.51,,,,,,,,
665647,138,-4.41,-3.94,303,302,543,350.53, 
1.51,,,,,,,,
665673,138,-4.41,-3.94,303,302,543,350.53, 
1.51,,,,,,,,
665690,138,-4.41,-3.94,303,302,543,350.53, 
1.51,,,,,,,,
665706,138,-4.41,-3.94,303,301,543,350.53, 
1.51,,,,,,,,
665723,138,-4.41,-3.94,303,302,543,350.54, 
1.55,,,,,,,,
665749,138,-4.41,-3.94,303,302,543,350.54, 
1.51,,,,,,,,
665765,138,-4.41,-3.94,303,301,543,350.54, 
1.51,,,,,,,,
665782,138,-4.41,-3.94,303,302,543,350.54, 
1.51,,,,,,,,
665808,138,-4.41,-3.94,303,302,543,350.54, 
1.51,,,,,,,,
665825,138,-4.41,-3.94,303,301,543,350.55, 
1.51,,,,,,,,
665841,138,-4.41,-3.94,303,302,543,350.55, 
1.51,,,,,,,,
665867,138,-4.41,-3.94,303,302,543,350.55, 
1.51,,,,,,,,
665884,138,-4.41,-3.94,303,302,543,350.55, 
1.51,,,,,,,,
665901,138,-4.41,-3.94,303,301,543,350.55, 
1.51,,,,,,,,
665918,138,-4.41,-3.94,303,302,543,350.56, 
1.51,,,,,,,,
665943,138,-4.41,-3.94,303,301,543,350.56, 
1.51,,,,,,,,
665959,138,-4.41,-3.94,303,301,543,350.56, 
1.51,,,,,,,,
665974,138,-4.41,-3.94,303,301,543,350.56, 
1.51,,,,,,,,
666000,139,-4.41,-3.94,303,300,543,350.56, 
1.51,,,,,,,,
666016,139,-4.41,-3.94,303,301,543,350.57, 
1.51,,,,,,,,
666033,138,-4.41,-3.94,303,301,543,350.57, 
1.51,,,,,,,,
666049,138,-4.41,-3.94,303,301,543,350.57, 
1.51,,,,,,,,
666075,138,-4.41,-3.94,303,301,543,350.57, 
1.51,,,,,,,,
666120,138,-4.41,-3.94,303,303,543,350.58, 
1.51,,,,,,,,
666144,138,-4.41,-3.94,303,302,543,350.58, 
1.51,,,,,,,,
666170,138,-4.41,-3.94,303,302,543,350.58, 
1.55,,,,,,,,
666186,138,-4.41,-3.94,303,302,543,350.58, 
1.51,,,,,,,,
666202,138,-4.41,-3.94,303,299,543,350.58, 
1.51,,,,,,,,
666228,138,-4.41,-3.94,303,302,543,350.6, 
1.51,,,,,,,,
666245,138,-4.41,-3.94,303,301,543,350.6, 
1.51,,,,,,,,
666261,138,-4.41,-3.94,303,301,543,350.6, 
1.51,,,,,,,,
666277,138,-4.41,-3.94,303,301,543,350.6, 
1.51,,,,,,,,
666303,138,-4.41,-3.94,303,296,543,350.6, 
1.51,,,,,,,,
666320,138,-4.41,-3.94,303,302,543,350.61, 
1.51,,,,,,,,
666337,138,-4.41,-3.94,303,302,543,350.61, 
1.51,,,,,,,,
666362,138,-4.41,-3.94,303,302,543,350.61, 
1.51,,,,,,,,
666379,138,-4.41,-3.94,303,302,543,350.61, 
1.51,,,,,,,,
666395,138,-4.41,-3.94,303,299,543,350.61, 
1.51,,,,,,,,
666412,138,-4.41,-3.94,303,303,543,350.61, 
1.51,,,,,,,,
666441,138,-4.41,-3.94,303,302,543,350.62, 
1.51,,,,,,,,
666458,138,-4.41,-3.94,303,302,543,350.62, 
1.51,,,,,,,,
666473,139,-4.41,-3.94,303,302,543,350.62, 
1.51,,,,,,,,
666499,138,-4.41,-3.94,303,299,543,350.62, 
1.51,,,,,,,,
666516,138,-4.41,-3.94,303,302,543,350.63, 
1.51,,,,,,,,
666532,138,-4.41,-3.94,303,302,543,350.63, 
1.51,,,,,,,,
666558,138,-4.41,-3.94,303,302,543,350.63, 
1.51,,,,,,,,
666574,138,-4.41,-3.94,303,302,543,350.63, 
1.51,,,,,,,,
666591,138,-4.41,-3.94,303,302,543,350.63, 
1.51,,,,,,,,
666636,138,-4.41,-3.94,303,303,543,350.64, 
1.51,,,,,,,,
666671,138,-4.41,-3.94,303,303,543,350.64, 
1.51,,,,,,,,
666687,138,-4.41,-3.94,303,302,543,350.64, 
1.55,,,,,,,,
666703,139,-4.41,-3.94,303,299,543,350.64, 
1.51,,,,,,,,
666730,138,-4.41,-3.96,303,302,543,350.65, 
1.51,,,,,,,,
666745,138,-4.41,-3.96,303,302,543,350.65, 
1.51,,,,,,,,
666762,138,-4.41,-3.96,303,302,543,350.65, 
1.51,,,,,,,,
666787,138,-4.41,-3.96,303,302,543,350.65, 
1.51,,,,,,,,
666803,138,-4.41,-3.96,303,301,543,350.65, 
1.51,,,,,,,,
666820,138,-4.41,-3.96,303,302,543,350.66, 
1.51,,,,,,,,
666835,138,-4.41,-3.96,303,302,543,350.66, 
1.51,,,,,,,,
666861,138,-4.41,-3.96,303,302,543,350.66, 
1.51,,,,,,,,
666876,138,-4.41,-3.96,303,302,543,350.66, 
1.51,,,,,,,,
666893,138,-4.41,-3.96,303,302,543,350.66, 
1.51,,,,,,,,
666919,138,-4.42,-3.96,303,302,543,350.67, 
1.51,,,,,,,,
666936,139,-4.42,-3.96,303,301,543,350.67, 
1.51,,,,,,,,
666952,138,-4.42,-3.96,303,301,543,350.67, 
1.51,,,,,,,,
666969,138,-4.42,-3.96,303,301,543,350.67, 
1.51,,,,,,,,
666994,138,-4.42,-3.96,303,301,543,350.67, 
1.51,,,,,,,,
667012,138,-4.42,-3.96,303,302,543,350.67, 
1.51,,,,,,,,
667028,138,-4.42,-3.96,303,302,543,350.68, 
1.51,,,,,,,,
667054,138,-4.42,-3.96,303,302,543,350.68, 
1.51,,,,,,,,
667070,138,-4.42,-3.96,303,302,543,350.68, 
1.51,,,,,,,,
667086,138,-4.42,-3.96,303,301,543,350.68, 
1.51,,,,,,,,
667141,138,-4.42,-3.96,303,303,543,350.71, 
1.51,,,,,,,,
667165,138,-4.42,-3.96,303,302,543,350.71, 
1.51,,,,,,,,
667182,138,-4.42,-3.96,303,302,543,350.71, 
1.51,,,,,,,,
667197,138,-4.42,-3.96,303,298,543,350.71, 
1.51,,,,,,,,
667224,138,-4.42,-3.96,303,303,543,350.72, 
1.51,,,,,,,,
667240,138,-4.42,-3.96,303,302,543,350.72, 
1.51,,,,,,,,
667256,138,-4.42,-3.96,303,302,543,350.72, 
1.51,,,,,,,,
667282,138,-4.42,-3.96,303,302,543,350.72, 
1.51,,,,,,,,
667298,138,-4.42,-3.96,303,299,543,350.72, 
1.51,,,,,,,,
667315,138,-4.42,-3.96,303,302,543,350.72, 
1.51,,,,,,,,
667341,138,-4.42,-3.96,303,302,543,350.73, 
1.51,,,,,,,,
667358,138,-4.42,-3.96,303,302,543,350.73, 
1.51,,,,,,,,
667374,138,-4.42,-3.96,303,301,543,350.73, 
1.51,,,,,,,,
667390,138,-4.42,-3.96,303,298,543,350.73, 
1.51,,,,,,,,
667416,138,-4.42,-3.96,303,302,543,350.73, 
1.51,,,,,,,,
667432,138,-4.41,-3.96,303,302,543,350.74, 
1.51,,,,,,,,
667450,138,-4.41,-3.96,303,302,543,350.74, 
1.51,,,,,,,,
667475,138,-4.41,-3.96,303,302,543,350.74, 
1.51,,,,,,,,
667492,138,-4.41,-3.96,303,301,543,350.74, 
1.51,,,,,,,,
667508,138,-4.41,-3.96,303,297,543,350.74, 
1.51,,,,,,,,
667526,138,-4.41,-3.96,303,303,543,350.75, 
1.51,,,,,,,,
667583,138,-4.41,-3.96,303,303,543,350.75, 
1.51,,,,,,,,
667598,138,-4.41,-3.96,303,299,543,350.75, 
1.51,,,,,,,,
667643,138,-4.41,-3.96,303,304,543,350.76, 
1.51,,,,,,,,
667678,138,-4.41,-3.96,303,303,543,350.76, 
1.51,,,,,,,,
667695,138,-4.41,-3.96,303,303,543,350.76, 
1.51,,,,,,,,
667711,138,-4.41,-3.96,303,298,543,350.76, 
1.51,,,,,,,,
667738,138,-4.41,-3.96,303,302,543,350.77, 
1.51,,,,,,,,
667754,138,-4.41,-3.96,303,302,543,350.77, 
1.51,,,,,,,,
667770,138,-4.41,-3.96,303,302,543,350.77, 
1.51,,,,,,,,
667787,138,-4.41,-3.96,303,302,543,350.77, 
1.51,,,,,,,,
667812,138,-4.41,-3.96,303,302,543,350.77, 
1.51,,,,,,,,
667830,138,-4.41,-3.96,303,302,543,350.78, 
1.51,,,,,,,,
667846,138,-4.41,-3.96,303,301,543,350.78, 
1.51,,,,,,,,
667872,138,-4.41,-3.96,303,302,543,350.78, 
1.51,,,,,,,,
667888,138,-4.41,-3.96,303,301,543,350.78, 
1.51,,,,,,,,
667905,138,-4.41,-3.96,303,297,543,350.78, 
1.51,,,,,,,,
667931,138,-4.41,-3.96,303,301,543,350.79, 
1.51,,,,,,,,
667948,138,-4.41,-3.96,303,301,543,350.79, 
1.51,,,,,,,,
667964,138,-4.41,-3.96,303,301,543,350.79, 
1.51,,,,,,,,
667980,138,-4.41,-3.96,303,302,543,350.79, 
1.51,,,,,,,,
668006,138,-4.41,-3.96,303,300,543,350.79, 
1.51,,,,,,,,
668023,138,-4.42,-3.96,303,301,543,350.8, 
1.51,,,,,,,,
668040,138,-4.42,-3.96,303,301,543,350.8, 
1.51,,,,,,,,
668065,138,-4.42,-3.96,303,302,543,350.8, 
1.51,,,,,,,,
668082,138,-4.42,-3.96,303,301,543,350.8, 
1.51,,,,,,,,
668098,138,-4.42,-3.96,303,301,543,350.8, 
1.51,,,,,,,,
668152,138,-4.42,-3.94,303,304,543,350.82, 
1.51,,,,,,,,
668177,138,-4.42,-3.94,303,303,543,350.82, 
1.51,,,,,,,,
668193,138,-4.42,-3.94,303,302,543,350.82, 
1.51,,,,,,,,
668209,138,-4.42,-3.94,303,303,543,350.82, 
1.51,,,,,,,,
668235,138,-4.42,-3.94,303,302,543,350.83, 
1.51,,,,,,,,
668251,138,-4.42,-3.94,303,302,543,350.83, 
1.51,,,,,,,,
668267,138,-4.42,-3.94,303,301,543,350.83, 
1.51,,,,,,,,
668293,138,-4.42,-3.94,303,302,543,350.83, 
1.51,,,,,,,,
668308,138,-4.42,-3.94,303,297,543,350.83, 
1.51,,,,,,,,
668325,138,-4.42,-3.94,303,302,543,350.84, 
1.51,,,,,,,,
668342,138,-4.42,-3.94,303,302,543,350.84, 
1.51,,,,,,,,
668367,138,-4.42,-3.94,303,302,543,350.84, 
1.51,,,,,,,,
668384,138,-4.42,-3.94,303,302,543,350.84, 
1.51,,,,,,,,
668400,138,-4.42,-3.94,303,299,543,350.84, 
1.51,,,,,,,,
668427,138,-4.42,-3.96,303,302,543,350.85, 
1.51,,,,,,,,
668443,138,-4.42,-3.96,303,301,543,350.85, 
1.51,,,,,,,,
668459,138,-4.42,-3.96,303,301,543,350.85, 
1.51,,,,,,,,
668484,138,-4.42,-3.96,303,302,543,350.85, 
1.51,,,,,,,,
668499,138,-4.42,-3.96,303,300,543,350.85, 
1.51,,,,,,,,
668516,138,-4.42,-3.96,303,302,543,350.85, 
1.51,,,,,,,,
668532,138,-4.42,-3.96,303,301,543,350.86, 
1.51,,,,,,,,
668558,138,-4.42,-3.96,303,302,543,350.86, 
1.51,,,,,,,,
668574,138,-4.42,-3.96,303,301,543,350.86, 
1.51,,,,,,,,
668590,138,-4.42,-3.96,303,301,543,350.86, 
1.51,,,,,,,,
668615,138,-4.42,-3.96,303,302,543,350.86, 
1.51,,,,,,,,
668663,138,-4.42,-3.96,303,303,543,350.87, 
1.51,,,,,,,,
668688,138,-4.42,-3.96,303,302,543,350.87, 
1.51,,,,,,,,
668704,138,-4.42,-3.96,303,301,543,350.87, 
1.51,,,,,,,,
668731,138,-4.42,-3.96,303,302,543,350.88, 
1.51,,,,,,,,
668747,138,-4.42,-3.96,303,302,543,350.88, 
1.51,,,,,,,,
668764,138,-4.42,-3.96,303,301,543,350.88, 
1.51,,,,,,,,
668789,138,-4.42,-3.96,303,302,543,350.88, 
1.51,,,,,,,,
668806,138,-4.42,-3.96,303,298,543,350.88, 
1.55,,,,,,,,
668823,138,-4.42,-3.96,303,302,543,350.89, 
1.51,,,,,,,,
668849,138,-4.42,-3.96,303,302,543,350.89, 
1.51,,,,,,,,
668865,138,-4.42,-3.96,303,302,543,350.89, 
1.51,,,,,,,,
668881,138,-4.42,-3.96,303,302,543,350.89, 
1.55,,,,,,,,
668898,138,-4.42,-3.96,303,299,543,350.89, 
1.51,,,,,,,,
668924,138,-4.42,-3.96,303,302,543,350.91, 
1.51,,,,,,,,
668941,138,-4.42,-3.96,303,302,543,350.91, 
1.51,,,,,,,,
668957,138,-4.42,-3.96,303,302,543,350.91, 
1.51,,,,,,,,
668983,138,-4.42,-3.96,303,302,543,350.91, 
1.51,,,,,,,,
668999,138,-4.42,-3.96,303,302,543,350.91, 
1.51,,,,,,,,
669016,138,-4.42,-3.96,303,302,543,350.91, 
1.51,,,,,,,,
669033,138,-4.42,-3.96,303,302,543,350.93, 
1.51,,,,,,,,
669059,138,-4.42,-3.96,303,302,543,350.93, 
1.51,,,,,,,,
669075,138,-4.42,-3.96,303,301,543,350.93, 
1.51,,,,,,,,
669091,138,-4.42,-3.96,303,301,543,350.93, 
1.51,,,,,,,,
669118,138,-4.42,-3.96,303,301,543,350.93, 
1.51,,,,,,,,
669162,138,-4.42,-3.96,303,303,543,350.94, 
1.51,,,,,,,,
669188,138,-4.42,-3.96,303,302,543,350.94, 
1.51,,,,,,,,
669213,138,-4.42,-3.96,303,299,543,350.94, 
1.51,,,,,,,,
669231,138,-4.42,-3.96,303,303,543,350.95, 
1.51,,,,,,,,
669247,138,-4.42,-3.96,303,302,543,350.95, 
1.51,,,,,,,,
669263,138,-4.42,-3.96,303,303,543,350.95, 
1.51,,,,,,,,
669289,138,-4.42,-3.96,303,302,543,350.95, 
1.51,,,,,,,,
669305,138,-4.42,-3.96,303,298,543,350.95, 
1.51,,,,,,,,
669323,138,-4.42,-3.96,303,302,543,350.95, 
1.51,,,,,,,,
669348,138,-4.42,-3.96,303,302,543,350.96, 
1.51,,,,,,,,
669365,138,-4.42,-3.96,303,302,543,350.96, 
1.51,,,,,,,,
669381,138,-4.42,-3.96,303,302,543,350.96, 
1.51,,,,,,,,
669407,138,-4.42,-3.96,303,297,543,350.96, 
1.51,,,,,,,,
669424,138,-4.42,-3.96,303,302,543,350.96, 
1.51,,,,,,,,
669441,139,-4.42,-3.96,303,301,543,350.97, 
1.51,,,,,,,,
669457,138,-4.42,-3.96,303,302,543,350.97, 
1.51,,,,,,,,
669483,138,-4.42,-3.96,303,301,543,350.97, 
1.51,,,,,,,,
669499,138,-4.42,-3.96,303,301,543,350.97, 
1.51,,,,,,,,
669515,138,-4.42,-3.96,303,299,543,350.97, 
1.51,,,,,,,,
669542,138,-4.42,-3.96,303,302,543,350.98, 
1.51,,,,,,,,
669558,138,-4.42,-3.96,303,301,543,350.98, 
1.51,,,,,,,,
669575,138,-4.42,-3.96,303,301,543,350.98, 
1.51,,,,,,,,
669600,138,-4.42,-3.96,303,302,543,350.98, 
1.51,,,,,,,,
669618,138,-4.42,-3.96,303,300,543,350.98, 
1.51,,,,,,,,
669662,138,-4.42,-3.96,303,303,543,350.99, 
1.51,,,,,,,,
669687,138,-4.42,-3.96,303,303,543,350.99, 
1.51,,,,,,,,
669713,139,-4.42,-3.96,303,297,543,350.99, 
1.51,,,,,,,,
669730,138,-4.42,-3.96,303,302,543,351, 
1.51,,,,,,,,
669747,138,-4.42,-3.96,303,302,543,351, 
1.51,,,,,,,,
669771,138,-4.42,-3.96,303,302,543,351, 
1.51,,,,,,,,
669788,138,-4.42,-3.96,303,302,543,351, 
1.51,,,,,,,,
669804,138,-4.42,-3.96,303,301,543,351, 
1.55,,,,,,,,
669820,138,-4.42,-3.96,303,302,543,351, 
1.51,,,,,,,,
669849,138,-4.42,-3.96,303,302,543,351.01, 
1.51,,,,,,,,
669865,138,-4.42,-3.96,303,301,543,351.01, 
1.51,,,,,,,,
669882,138,-4.42,-3.96,303,302,543,351.01, 
1.51,,,,,,,,
669907,138,-4.42,-3.96,303,298,543,351.01, 
1.51,,,,,,,,
669925,138,-4.42,-3.96,303,302,543,351.01, 
1.51,,,,,,,,
669941,138,-4.42,-3.96,303,302,543,351.02, 
1.51,,,,,,,,
669967,138,-4.42,-3.96,303,302,543,351.02, 
1.51,,,,,,,,
669983,138,-4.42,-3.96,303,301,543,351.02, 
1.51,,,,,,,,
670000,138,-4.42,-3.96,303,302,543,351.02, 
1.51,,,,,,,,
670017,138,-4.42,-3.96,303,302,543,351.02, 
1.51,,,,,,,,
670044,139,-4.42,-3.94,303,302,543,351.04, 
1.51,,,,,,,,
670060,138,-4.42,-3.94,303,301,543,351.04, 
1.51,,,,,,,,
670076,138,-4.42,-3.94,303,301,543,351.04, 
1.51,,,,,,,,
670102,138,-4.42,-3.94,303,302,543,351.04, 
1.51,,,,,,,,
670118,138,-4.42,-3.94,303,300,543,351.04, 
1.51,,,,,,,,
670163,138,-4.42,-3.94,303,303,543,351.05, 
1.51,,,,,,,,
670197,138,-4.42,-3.94,303,303,543,351.05, 
1.51,,,,,,,,
670214,138,-4.42,-3.94,303,301,543,351.05, 
1.51,,,,,,,,
670230,138,-4.42,-3.96,303,302,543,351.06, 
1.51,,,,,,,,
670246,138,-4.42,-3.96,303,303,543,351.06, 
1.51,,,,,,,,
670272,138,-4.42,-3.96,303,302,543,351.06, 
1.51,,,,,,,,
670288,138,-4.42,-3.96,303,302,543,351.06, 
1.51,,,,,,,,
670305,138,-4.42,-3.96,303,300,543,351.06, 
1.51,,,,,,,,
670331,138,-4.42,-3.94,303,302,543,351.07, 
1.51,,,,,,,,
670348,138,-4.42,-3.94,303,302,543,351.07, 
1.51,,,,,,,,
670365,138,-4.42,-3.94,303,301,543,351.07, 
1.51,,,,,,,,
670391,138,-4.42,-3.94,303,302,543,351.07, 
1.51,,,,,,,,
670407,138,-4.42,-3.94,303,299,543,351.07, 
1.51,,,,,,,,
670425,138,-4.42,-3.94,303,302,543,351.07, 
1.51,,,,,,,,
670442,138,-4.42,-3.94,303,302,543,351.08, 
1.51,,,,,,,,
670468,138,-4.42,-3.94,303,302,543,351.08, 
1.51,,,,,,,,
670484,138,-4.42,-3.94,303,302,543,351.08, 
1.51,,,,,,,,
670500,138,-4.42,-3.94,303,302,543,351.08, 
1.55,,,,,,,,
670527,138,-4.42,-3.94,303,302,543,351.09, 
1.51,,,,,,,,
670543,138,-4.42,-3.94,303,302,543,351.09, 
1.51,,,,,,,,
670559,138,-4.42,-3.94,303,302,543,351.09, 
1.51,,,,,,,,
670584,138,-4.42,-3.94,303,301,543,351.09, 
1.51,,,,,,,,
670600,138,-4.42,-3.94,303,302,543,351.09, 
1.55,,,,,,,,
670616,138,-4.42,-3.94,303,297,543,351.09, 
1.51,,,,,,,,
670632,138,-4.42,-3.94,303,302,543,351.1, 
1.51,,,,,,,,
670686,138,-4.42,-3.94,303,303,543,351.1, 
1.51,,,,,,,,
670710,138,-4.42,-3.94,303,300,543,351.1, 
1.51,,,,,,,,
670728,138,-4.42,-3.94,303,302,543,351.11, 
1.51,,,,,,,,
670753,138,-4.42,-3.94,303,302,543,351.11, 
1.51,,,,,,,,
670769,138,-4.42,-3.94,303,302,543,351.11, 
1.55,,,,,,,,
670785,138,-4.42,-3.94,303,302,543,351.11, 
1.51,,,,,,,,
670800,138,-4.42,-3.94,303,298,543,351.11, 
1.51,,,,,,,,
670826,138,-4.42,-3.94,303,302,543,351.11, 
1.51,,,,,,,,
670842,138,-4.43,-3.94,303,301,543,351.12, 
1.51,,,,,,,,
670859,138,-4.43,-3.94,303,301,543,351.12, 
1.51,,,,,,,,
670885,138,-4.43,-3.94,303,301,543,351.12, 
1.51,,,,,,,,
670902,138,-4.43,-3.94,303,301,543,351.12, 
1.51,,,,,,,,
670918,138,-4.43,-3.94,303,299,543,351.12, 
1.51,,,,,,,,
670948,138,-4.43,-3.94,303,302,543,351.13, 
1.51,,,,,,,,
670964,138,-4.43,-3.94,303,302,543,351.13, 
1.51,,,,,,,,
670981,138,-4.43,-3.94,303,301,543,351.13, 
1.51,,,,,,,,
670997,138,-4.43,-3.94,303,302,543,351.13, 
1.51,,,,,,,,
671023,138,-4.43,-3.94,303,301,543,351.13, 
1.51,,,,,,,,
671040,138,-4.42,-3.94,303,301,543,351.15, 
1.51,,,,,,,,
671056,138,-4.42,-3.94,303,301,543,351.15, 
1.51,,,,,,,,
671082,138,-4.42,-3.94,303,301,543,351.15, 
1.51,,,,,,,,
671098,138,-4.42,-3.94,303,301,543,351.15, 
1.51,,,,,,,,
671115,138,-4.42,-3.94,303,301,543,351.15, 
1.51,,,,,,,,
671141,138,-4.42,-3.94,303,302,543,351.16, 
1.51,,,,,,,,
671185,138,-4.42,-3.94,303,304,543,351.16, 
1.51,,,,,,,,
671211,138,-4.42,-3.94,303,300,543,351.16, 
1.51,,,,,,,,
671227,138,-4.42,-3.94,303,303,543,351.16, 
1.51,,,,,,,,
671254,138,-4.42,-3.93,303,302,543,351.17, 
1.51,,,,,,,,
671270,138,-4.42,-3.93,303,302,543,351.17, 
1.51,,,,,,,,
671287,138,-4.42,-3.93,303,302,543,351.17, 
1.51,,,,,,,,
671312,138,-4.42,-3.93,303,299,543,351.17, 
1.51,,,,,,,,
671330,138,-4.42,-3.93,303,302,543,351.17, 
1.51,,,,,,,,
671346,138,-4.43,-3.94,303,302,543,351.18, 
1.51,,,,,,,,
671372,138,-4.43,-3.94,303,302,543,351.18, 
1.51,,,,,,,,
671388,138,-4.43,-3.94,303,302,543,351.18, 
1.51,,,,,,,,
671405,138,-4.43,-3.94,303,301,543,351.18, 
1.51,,,,,,,,
671422,138,-4.43,-3.94,303,302,543,351.18, 
1.51,,,,,,,,
671448,138,-4.43,-3.94,303,301,543,351.19, 
1.51,,,,,,,,
671465,138,-4.43,-3.94,303,302,543,351.19, 
1.51,,,,,,,,
671481,138,-4.43,-3.94,303,301,543,351.19, 
1.51,,,,,,,,
671507,138,-4.43,-3.94,303,301,543,351.19, 
1.51,,,,,,,,
671523,138,-4.43,-3.94,303,302,543,351.19, 
1.51,,,,,,,,
671541,138,-4.42,-3.94,303,302,543,351.2, 
1.51,,,,,,,,
671566,138,-4.42,-3.94,303,301,543,351.2, 
1.51,,,,,,,,
671583,138,-4.42,-3.94,303,301,543,351.2, 
1.51,,,,,,,,
671599,138,-4.42,-3.94,303,301,543,351.2, 
1.51,,,,,,,,
671616,138,-4.42,-3.94,303,302,543,351.2, 
1.51,,,,,,,,
671642,138,-4.42,-3.94,303,301,543,351.21, 
1.51,,,,,,,,
671686,138,-4.42,-3.94,303,303,543,351.21, 
1.51,,,,,,,,
671712,138,-4.42,-3.94,303,298,543,351.21, 
1.51,,,,,,,,
671738,138,-4.42,-3.94,303,302,543,351.22, 
1.51,,,,,,,,
671755,138,-4.42,-3.94,303,302,543,351.22, 
1.51,,,,,,,,
671771,138,-4.42,-3.94,303,302,543,351.22, 
1.51,,,,,,,,
671788,138,-4.42,-3.94,303,302,543,351.22, 
1.51,,,,,,,,
671813,138,-4.42,-3.94,303,299,543,351.22, 
1.51,,,,,,,,
671831,138,-4.42,-3.94,303,302,543,351.22, 
1.51,,,,,,,,
671847,138,-4.42,-3.94,303,303,543,351.23, 
1.55,,,,,,,,
671873,138,-4.42,-3.94,303,302,543,351.23, 
1.51,,,,,,,,
671888,138,-4.42,-3.94,303,302,543,351.23, 
1.51,,,,,,,,
671904,138,-4.42,-3.94,303,301,543,351.23, 
1.51,,,,,,,,
671930,138,-4.42,-3.94,303,302,543,351.23, 
